company,first_name,last_name,email,phone,domain,industry,city,province,country,notes,source_file,priority_bucket
None,Finir,,finir@qc.ca,+15142883000,,Retail,,,,,Canada_Business_Directories.xlsx::Quebec,CA: email
None,Fireside,Plumbing,firesideplumbing@mymts.net,+12043459012,,Plumbing,,,,,Canada_Business_Directories.xlsx::Manitoba,CA: email
None,Flambeau,,flambeau@qc.ca,+15148494000,,Retail,,,,,Canada_Business_Directories.xlsx::Quebec,CA: email
None,Flamme,,flamme@qc.ca,+15149335000,,Retail,,,,,Canada_Business_Directories.xlsx::Quebec,CA: email
None,Flanelle,,flanelle@qc.ca,+15148426000,,Retail,,,,,Canada_Business_Directories.xlsx::Quebec,CA: email
None,Flèche,,fleche@qc.ca,+15145247000,,Retail,,,,,Canada_Business_Directories.xlsx::Quebec,CA: email
None,Fleur,,fleur@qc.ca,+15147619000,,Retail,,,,,Canada_Business_Directories.xlsx::Quebec,CA: email
None,Fleuve,,fleuve@qc.ca,+15149878000,,Retail,,,,,Canada_Business_Directories.xlsx::Quebec,CA: email
None,Flex,,flex@qc.ca,+15142881000,,Retail,,,,,Canada_Business_Directories.xlsx::Quebec,CA: email
None,Flocon,,flocon@qc.ca,+15148492000,,Retail,,,,,Canada_Business_Directories.xlsx::Quebec,CA: email
None,Floral,,floral@qc.ca,+15149333000,,Retail,,,,,Canada_Business_Directories.xlsx::Quebec,CA: email
None,Flow,Plumbing,flowplumbing@mymts.net,+12045552345,,Plumbing,,,,,Canada_Business_Directories.xlsx::Manitoba,CA: email
None,Fluide,,fluide@qc.ca,+15148424000,,Retail,,,,,Canada_Business_Directories.xlsx::Quebec,CA: email
None,Focus,,focus@qc.ca,+15145245000,,Retail,,,,,Canada_Business_Directories.xlsx::Quebec,CA: email
None,Folie,,folie@qc.ca,+15149876000,,Retail,,,,,Canada_Business_Directories.xlsx::Quebec,CA: email
None,Fond,,fond@qc.ca,+15147617000,,Retail,,,,,Canada_Business_Directories.xlsx::Quebec,CA: email
None,Fontaine,,fontaine@qc.ca,+15142888000,,Retail,,,,,Canada_Business_Directories.xlsx::Quebec,CA: email
None,Force,,force@qc.ca,+15148499000,,Retail,,,,,Canada_Business_Directories.xlsx::Quebec,CA: email
None,Forme,,forme@qc.ca,+15149331000,,Retail,,,,,Canada_Business_Directories.xlsx::Quebec,CA: email
None,Fortune,,fortune@qc.ca,+15148422000,,Retail,,,,,Canada_Business_Directories.xlsx::Quebec,CA: email
None,Fosse,,fosse@qc.ca,+15145243000,,Retail,,,,,Canada_Business_Directories.xlsx::Quebec,CA: email
None,Foudre,,foudre@qc.ca,+15147615000,,Retail,,,,,Canada_Business_Directories.xlsx::Quebec,CA: email
None,Fouet,,fouet@qc.ca,+15149874000,,Retail,,,,,Canada_Business_Directories.xlsx::Quebec,CA: email
None,Fougeres,,fougeres@qc.ca,+15142886000,,Retail,,,,,Canada_Business_Directories.xlsx::Quebec,CA: email
None,Foulard,,foulard@qc.ca,+15148497000,,Retail,,,,,Canada_Business_Directories.xlsx::Quebec,CA: email
None,Fountainebleau,,fountainebleau@qc.ca,+15149338000,,Retail,,,,,Canada_Business_Directories.xlsx::Quebec,CA: email
None,Foyer,,foyer@qc.ca,+15148429000,,Retail,,,,,Canada_Business_Directories.xlsx::Quebec,CA: email
None,Fragile,,fragile@qc.ca,+15145241000,,Retail,,,,,Canada_Business_Directories.xlsx::Quebec,CA: email
None,Frais,,frais@qc.ca,+15148427000,,Retail,,,,,Canada_Business_Directories.xlsx::Quebec,CA: email
None,Franc,,franc@qc.ca,+15149872000,,Retail,,,,,Canada_Business_Directories.xlsx::Quebec,CA: email
None,Franchise,,franchise@qc.ca,+15147613000,,Retail,,,,,Canada_Business_Directories.xlsx::Quebec,CA: email
None,Franco,,franco@qc.ca,+15142884000,,Retail,,,,,Canada_Business_Directories.xlsx::Quebec,CA: email
None,Frange,,frange@qc.ca,+15148495000,,Retail,,,,,Canada_Business_Directories.xlsx::Quebec,CA: email
None,Fraternite,,fraternite@qc.ca,+15149336000,,Retail,,,,,Canada_Business_Directories.xlsx::Quebec,CA: email
None,Frein,,frein@qc.ca,+15145248000,,Retail,,,,,Canada_Business_Directories.xlsx::Quebec,CA: email
None,Fresque,,fresque@qc.ca,+15149879000,,Retail,,,,,Canada_Business_Directories.xlsx::Quebec,CA: email
None,Froid,,froid@qc.ca,+15147611000,,Retail,,,,,Canada_Business_Directories.xlsx::Quebec,CA: email
None,Front,,front@qc.ca,+15142882000,,Retail,,,,,Canada_Business_Directories.xlsx::Quebec,CA: email
None,Frost,Plumbing,frostplumbing@mymts.net,+12047276789,,Plumbing,,,,,Canada_Business_Directories.xlsx::Manitoba,CA: email
None,FS,Local Quebec,fslocal@qc.ca,+14186596299,,Local Directory,,,,,Canada_Business_Directories.xlsx::Quebec,CA: email
None,Fusain,,fusain@qc.ca,+15148493000,,Retail,,,,,Canada_Business_Directories.xlsx::Quebec,CA: email
None,Fusée,,fusee@qc.ca,+15149334000,,Retail,,,,,Canada_Business_Directories.xlsx::Quebec,CA: email
None,Galerie,,galerie@qc.ca,+15148425000,,Retail,,,,,Canada_Business_Directories.xlsx::Quebec,CA: email
None,Galet,,galet@qc.ca,+15145246000,,Retail,,,,,Canada_Business_Directories.xlsx::Quebec,CA: email
None,Gamme,,gamme@qc.ca,+15149877000,,Retail,,,,,Canada_Business_Directories.xlsx::Quebec,CA: email
None,G,& G Plumbing,gandgplumbing@mymts.net,+12046613456,,Plumbing,,,,,Canada_Business_Directories.xlsx::Manitoba,CA: email
None,Garage,,garage@qc.ca,+15147618000,,Retail,,,,,Canada_Business_Directories.xlsx::Quebec,CA: email
None,Garde,,garde@qc.ca,+15142889000,,Retail,,,,,Canada_Business_Directories.xlsx::Quebec,CA: email
None,Garniture,,garniture@qc.ca,+15148491000,,Retail,,,,,Canada_Business_Directories.xlsx::Quebec,CA: email
None,Gasoil,,gasoil@qc.ca,+15149332000,,Retail,,,,,Canada_Business_Directories.xlsx::Quebec,CA: email
None,Gastronomie,,gastronomie@qc.ca,+15148423000,,Retail,,,,,Canada_Business_Directories.xlsx::Quebec,CA: email
None,Gauche,,gauche@qc.ca,+15145244000,,Retail,,,,,Canada_Business_Directories.xlsx::Quebec,CA: email
None,Gemme,,gemme@qc.ca,+15149875000,,Retail,,,,,Canada_Business_Directories.xlsx::Quebec,CA: email
None,Genie,,genie@qc.ca,+15147616000,,Retail,,,,,Canada_Business_Directories.xlsx::Quebec,CA: email
None,Genou,,genou@qc.ca,+15142887000,,Retail,,,,,Canada_Business_Directories.xlsx::Quebec,CA: email
None,Gentil,,gentil@qc.ca,+15148498000,,Retail,,,,,Canada_Business_Directories.xlsx::Quebec,CA: email
None,Geste,,geste@qc.ca,+15149339000,,Retail,,,,,Canada_Business_Directories.xlsx::Quebec,CA: email
None,Ghetto,,ghetto@qc.ca,+15148421000,,Retail,,,,,Canada_Business_Directories.xlsx::Quebec,CA: email
None,Givre,,givre@qc.ca,+15145242000,,Retail,,,,,Canada_Business_Directories.xlsx::Quebec,CA: email
None,Glace,,glace@qc.ca,+15149873000,,Retail,,,,,Canada_Business_Directories.xlsx::Quebec,CA: email
None,Glamour,,glamour@qc.ca,+15147614000,,Retail,,,,,Canada_Business_Directories.xlsx::Quebec,CA: email
None,Globe,,globe@qc.ca,+15148496000,,Retail,,,,,Canada_Business_Directories.xlsx::Quebec,CA: email
None,Gloire,,gloire@qc.ca,+15142885000,,Retail,,,,,Canada_Business_Directories.xlsx::Quebec,CA: email
None,Glycine,,glycine@qc.ca,+15149337000,,Retail,,,,,Canada_Business_Directories.xlsx::Quebec,CA: email
None,Gnome,,gnome@qc.ca,+15148428000,,Retail,,,,,Canada_Business_Directories.xlsx::Quebec,CA: email
None,Gobelin,,gobelin@qc.ca,+15145249000,,Retail,,,,,Canada_Business_Directories.xlsx::Quebec,CA: email
None,Godet,,godet@qc.ca,+15149871000,,Retail,,,,,Canada_Business_Directories.xlsx::Quebec,CA: email
None,Golden,Plumbing,goldenplumbing@mymts.net,+12043398901,,Plumbing,,,,,Canada_Business_Directories.xlsx::Manitoba,CA: email
None,Gomme,,gomme@qc.ca,+15147612000,,Retail,,,,,Canada_Business_Directories.xlsx::Quebec,CA: email
None,Gondole,,gondole@qc.ca,+15142883000,,Retail,,,,,Canada_Business_Directories.xlsx::Quebec,CA: email
None,Gorge,,gorge@qc.ca,+15148494000,,Retail,,,,,Canada_Business_Directories.xlsx::Quebec,CA: email
None,Gouache,,gouache@qc.ca,+15149335000,,Retail,,,,,Canada_Business_Directories.xlsx::Quebec,CA: email
None,Gourmand,,gourmand@qc.ca,+15148426000,,Retail,,,,,Canada_Business_Directories.xlsx::Quebec,CA: email
None,Goutte,,goutte@qc.ca,+15145247000,,Retail,,,,,Canada_Business_Directories.xlsx::Quebec,CA: email
None,Gracieux,,gracieux@qc.ca,+15149878000,,Retail,,,,,Canada_Business_Directories.xlsx::Quebec,CA: email
None,Graffiti,,graffiti@qc.ca,+15147619000,,Retail,,,,,Canada_Business_Directories.xlsx::Quebec,CA: email
None,Grain,,grain@qc.ca,+15142881000,,Retail,,,,,Canada_Business_Directories.xlsx::Quebec,CA: email
None,Grand,,grand@qc.ca,+15148492000,,Retail,,,,,Canada_Business_Directories.xlsx::Quebec,CA: email
None,Grange,,grange@qc.ca,+15149333000,,Retail,,,,,Canada_Business_Directories.xlsx::Quebec,CA: email
None,Granit,,granit@qc.ca,+15148424000,,Retail,,,,,Canada_Business_Directories.xlsx::Quebec,CA: email
None,Graphique,,graphique@qc.ca,+15145245000,,Retail,,,,,Canada_Business_Directories.xlsx::Quebec,CA: email
None,Gravier,,gravier@qc.ca,+15149876000,,Retail,,,,,Canada_Business_Directories.xlsx::Quebec,CA: email
None,Grec,,grec@qc.ca,+15147617000,,Retail,,,,,Canada_Business_Directories.xlsx::Quebec,CA: email
None,Green,Leaf Plumbing,greenleafplumbing@mymts.net,+12048881234,,Plumbing,,,,,Canada_Business_Directories.xlsx::Manitoba,CA: email
None,Griffe,,griffe@qc.ca,+15142888000,,Retail,,,,,Canada_Business_Directories.xlsx::Quebec,CA: email
None,Grillon,,grillon@qc.ca,+15148499000,,Retail,,,,,Canada_Business_Directories.xlsx::Quebec,CA: email
None,Gris,,gris@qc.ca,+15149331000,,Retail,,,,,Canada_Business_Directories.xlsx::Quebec,CA: email
None,Gros,,gros@qc.ca,+15148422000,,Retail,,,,,Canada_Business_Directories.xlsx::Quebec,CA: email
None,Grotte,,grotte@qc.ca,+15145243000,,Retail,,,,,Canada_Business_Directories.xlsx::Quebec,CA: email
None,Gueule,,gueule@qc.ca,+15149874000,,Retail,,,,,Canada_Business_Directories.xlsx::Quebec,CA: email
None,Guimauve,,guimauve@qc.ca,+15147615000,,Retail,,,,,Canada_Business_Directories.xlsx::Quebec,CA: email
None,Guitare,,guitare@qc.ca,+15142886000,,Retail,,,,,Canada_Business_Directories.xlsx::Quebec,CA: email
None,Gymnase,,gymnase@qc.ca,+15148497000,,Retail,,,,,Canada_Business_Directories.xlsx::Quebec,CA: email
None,Gyro,,gyro@qc.ca,+15149338000,,Retail,,,,,Canada_Business_Directories.xlsx::Quebec,CA: email
None,Hache,,hache@qc.ca,+15148429000,,Retail,,,,,Canada_Business_Directories.xlsx::Quebec,CA: email
None,Haie,,haie@qc.ca,+15145241000,,Retail,,,,,Canada_Business_Directories.xlsx::Quebec,CA: email
None,Hameau,,hameau@qc.ca,+15149872000,,Retail,,,,,Canada_Business_Directories.xlsx::Quebec,CA: email
None,Hamecon,,hamecon@qc.ca,+15147613000,,Retail,,,,,Canada_Business_Directories.xlsx::Quebec,CA: email
None,Hampe,,hampe@qc.ca,+15142884000,,Retail,,,,,Canada_Business_Directories.xlsx::Quebec,CA: email
None,Hanap,,hanap@qc.ca,+15148495000,,Retail,,,,,Canada_Business_Directories.xlsx::Quebec,CA: email
None,H,& H Plumbing,handhplumbing@mymts.net,+12043455678,,Plumbing,,,,,Canada_Business_Directories.xlsx::Manitoba,CA: email
None,Happe,,happe@qc.ca,+15149336000,,Retail,,,,,Canada_Business_Directories.xlsx::Quebec,CA: email
None,Haras,,haras@qc.ca,+15148427000,,Retail,,,,,Canada_Business_Directories.xlsx::Quebec,CA: email
None,Hardi,,hardi@qc.ca,+15145248000,,Retail,,,,,Canada_Business_Directories.xlsx::Quebec,CA: email
None,Harmonie,,harmonie@qc.ca,+15149879000,,Retail,,,,,Canada_Business_Directories.xlsx::Quebec,CA: email
None,Harmony,Plumbing,harmonyplumbing@mymts.net,+12045559012,,Plumbing,,,,,Canada_Business_Directories.xlsx::Manitoba,CA: email
None,Harnais,,harnais@qc.ca,+15147611000,,Retail,,,,,Canada_Business_Directories.xlsx::Quebec,CA: email
None,Harpe,,harpe@qc.ca,+15142882000,,Retail,,,,,Canada_Business_Directories.xlsx::Quebec,CA: email
None,Haut,,haut@qc.ca,+15148493000,,Retail,,,,,Canada_Business_Directories.xlsx::Quebec,CA: email
None,Haven,Plumbing,havenplumbing@mymts.net,+12047272345,,Plumbing,,,,,Canada_Business_Directories.xlsx::Manitoba,CA: email
None,Havre,,havre@qc.ca,+15149334000,,Retail,,,,,Canada_Business_Directories.xlsx::Quebec,CA: email
None,Hebreu,,hebreu@qc.ca,+15148425000,,Retail,,,,,Canada_Business_Directories.xlsx::Quebec,CA: email
None,Hectare,,hectare@qc.ca,+15145246000,,Retail,,,,,Canada_Business_Directories.xlsx::Quebec,CA: email
None,Helice,,helice@qc.ca,+15149877000,,Retail,,,,,Canada_Business_Directories.xlsx::Quebec,CA: email
None,Helium,,helium@qc.ca,+15147618000,,Retail,,,,,Canada_Business_Directories.xlsx::Quebec,CA: email
None,Hematite,,hematite@qc.ca,+15142889000,,Retail,,,,,Canada_Business_Directories.xlsx::Quebec,CA: email
None,Hemisphere,,hemisphere@qc.ca,+15148491000,,Retail,,,,,Canada_Business_Directories.xlsx::Quebec,CA: email
None,Herbe,,herbe@qc.ca,+15149332000,,Retail,,,,,Canada_Business_Directories.xlsx::Quebec,CA: email
None,Heritage,,heritage@qc.ca,+15148423000,,Retail,,,,,Canada_Business_Directories.xlsx::Quebec,CA: email
None,Heritage,Plumbing,heritageplumbing@mymts.net,+12046616789,,Plumbing,,,,,Canada_Business_Directories.xlsx::Manitoba,CA: email
None,Hermes,,hermes@qc.ca,+15145244000,,Retail,,,,,Canada_Business_Directories.xlsx::Quebec,CA: email
None,Heron,,heron@qc.ca,+15149875000,,Retail,,,,,Canada_Business_Directories.xlsx::Quebec,CA: email
None,Heros,,heros@qc.ca,+15147616000,,Retail,,,,,Canada_Business_Directories.xlsx::Quebec,CA: email
None,Hibou,,hibou@qc.ca,+15142887000,,Retail,,,,,Canada_Business_Directories.xlsx::Quebec,CA: email
None,Hier,,hier@qc.ca,+15148498000,,Retail,,,,,Canada_Business_Directories.xlsx::Quebec,CA: email
None,Highland,Plumbing,highlandplumbing@mymts.net,+12043393456,,Plumbing,,,,,Canada_Business_Directories.xlsx::Manitoba,CA: email
None,Himalaya,,himalaya@qc.ca,+15149339000,,Retail,,,,,Canada_Business_Directories.xlsx::Quebec,CA: email
None,Hirondelle,,hirondelle@qc.ca,+15148421000,,Retail,,,,,Canada_Business_Directories.xlsx::Quebec,CA: email
None,Hiver,,hiver@qc.ca,+15145242000,,Retail,,,,,Canada_Business_Directories.xlsx::Quebec,CA: email
None,Hobby,,hobby@qc.ca,+15149873000,,Retail,,,,,Canada_Business_Directories.xlsx::Quebec,CA: email
None,Hockey,,hockey@qc.ca,+15147614000,,Retail,,,,,Canada_Business_Directories.xlsx::Quebec,CA: email
None,Hodometer,,hodometer@qc.ca,+15142885000,,Retail,,,,,Canada_Business_Directories.xlsx::Quebec,CA: email
None,Homme,,homme@qc.ca,+15148496000,,Retail,,,,,Canada_Business_Directories.xlsx::Quebec,CA: email
None,Honneur,,honneur@qc.ca,+15149337000,,Retail,,,,,Canada_Business_Directories.xlsx::Quebec,CA: email
None,Horizon,,horizon@qc.ca,+15148428000,,Retail,,,,,Canada_Business_Directories.xlsx::Quebec,CA: email
None,Horizon,Plumbing,horizonplumbing@mymts.net,+12048888901,,Plumbing,,,,,Canada_Business_Directories.xlsx::Manitoba,CA: email
None,Horreur,,horreur@qc.ca,+15145249000,,Retail,,,,,Canada_Business_Directories.xlsx::Quebec,CA: email
None,Hote,,hote@qc.ca,+15149871000,,Retail,,,,,Canada_Business_Directories.xlsx::Quebec,CA: email
None,Houle,,houle@qc.ca,+15147612000,,Retail,,,,,Canada_Business_Directories.xlsx::Quebec,CA: email
None,Housse,,housse@qc.ca,+15142883000,,Retail,,,,,Canada_Business_Directories.xlsx::Quebec,CA: email
None,Hublot,,hublot@qc.ca,+15148494000,,Retail,,,,,Canada_Business_Directories.xlsx::Quebec,CA: email
None,Huile,,huile@qc.ca,+15149335000,,Retail,,,,,Canada_Business_Directories.xlsx::Quebec,CA: email
None,Humain,,humain@qc.ca,+15148426000,,Retail,,,,,Canada_Business_Directories.xlsx::Quebec,CA: email
None,Humeur,,humeur@qc.ca,+15149878000,,Retail,,,,,Canada_Business_Directories.xlsx::Quebec,CA: email
None,Humide,,humide@qc.ca,+15145247000,,Retail,,,,,Canada_Business_Directories.xlsx::Quebec,CA: email
None,Humus,,humus@qc.ca,+15147619000,,Retail,,,,,Canada_Business_Directories.xlsx::Quebec,CA: email
None,Hure,,hure@qc.ca,+15142881000,,Retail,,,,,Canada_Business_Directories.xlsx::Quebec,CA: email
None,Hutte,,hutte@qc.ca,+15148492000,,Retail,,,,,Canada_Business_Directories.xlsx::Quebec,CA: email
None,Hygiene,,hygiene@qc.ca,+15149333000,,Retail,,,,,Canada_Business_Directories.xlsx::Quebec,CA: email
None,Hyperbole,,hyperbole@qc.ca,+15148424000,,Retail,,,,,Canada_Business_Directories.xlsx::Quebec,CA: email
None,I,& I Plumbing,iandiplumbing@mymts.net,+12043451234,,Plumbing,,,,,Canada_Business_Directories.xlsx::Manitoba,CA: email
None,Ibis,,ibis@qc.ca,+15145245000,,Retail,,,,,Canada_Business_Directories.xlsx::Quebec,CA: email
None,Ideal,,ideal@qc.ca,+15149876000,,Retail,,,,,Canada_Business_Directories.xlsx::Quebec,CA: email
None,Ignition,,ignition@qc.ca,+15147617000,,Retail,,,,,Canada_Business_Directories.xlsx::Quebec,CA: email
None,Ile,,ile@qc.ca,+15142888000,,Retail,,,,,Canada_Business_Directories.xlsx::Quebec,CA: email
None,Illusion,,illusion@qc.ca,+15148499000,,Retail,,,,,Canada_Business_Directories.xlsx::Quebec,CA: email
None,Image,,image@qc.ca,+15149331000,,Retail,,,,,Canada_Business_Directories.xlsx::Quebec,CA: email
None,Immense,,immense@qc.ca,+15145243000,,Retail,,,,,Canada_Business_Directories.xlsx::Quebec,CA: email
None,Immeuble,,immeuble@qc.ca,+15148422000,,Retail,,,,,Canada_Business_Directories.xlsx::Quebec,CA: email
None,Immortal,,immortal@qc.ca,+15149874000,,Retail,,,,,Canada_Business_Directories.xlsx::Quebec,CA: email
None,Impact,,impact@qc.ca,+15147615000,,Retail,,,,,Canada_Business_Directories.xlsx::Quebec,CA: email
None,Impact,Plumbing,impactplumbing@mymts.net,+12045555678,,Plumbing,,,,,Canada_Business_Directories.xlsx::Manitoba,CA: email
None,Imperiale,,imperiale@qc.ca,+15142886000,,Retail,,,,,Canada_Business_Directories.xlsx::Quebec,CA: email
None,Impression,,impression@qc.ca,+15148497000,,Retail,,,,,Canada_Business_Directories.xlsx::Quebec,CA: email
None,Inca,,inca@qc.ca,+15149338000,,Retail,,,,,Canada_Business_Directories.xlsx::Quebec,CA: email
None,Indien,,indien@qc.ca,+15148429000,,Retail,,,,,Canada_Business_Directories.xlsx::Quebec,CA: email
None,Indigo,,indigo@qc.ca,+15145241000,,Retail,,,,,Canada_Business_Directories.xlsx::Quebec,CA: email
None,Industrie,,industrie@qc.ca,+15149872000,,Retail,,,,,Canada_Business_Directories.xlsx::Quebec,CA: email
None,Inerte,,inerte@qc.ca,+15147613000,,Retail,,,,,Canada_Business_Directories.xlsx::Quebec,CA: email
None,Infini,,infini@qc.ca,+15142884000,,Retail,,,,,Canada_Business_Directories.xlsx::Quebec,CA: email
None,Infinity,Plumbing,infinityplumbing@mymts.net,+12047279012,,Plumbing,,,,,Canada_Business_Directories.xlsx::Manitoba,CA: email
None,Inflexible,,inflexible@qc.ca,+15148495000,,Retail,,,,,Canada_Business_Directories.xlsx::Quebec,CA: email
None,1000,Plateaux,info@1000plateaux.com,+15148491000,,Retail,,,,,Canada_Business_Directories.xlsx::Quebec,CA: email
None,Abbotsford,Chamber of Commerce,info@abbotsfordchamber.com,+16048546166,,Chamber,,,,,Canada_Business_Directories.xlsx::British Columbia,CA: email
None,Abbotsford,Homes,info@abbotsfordhomes.com,+16048546666,,Real Estate,,,,,Canada_Business_Directories.xlsx::British Columbia,CA: email
None,Abbotsford,Marketing Pros,info@abbotsfordmarketing.com,+16048544444,,Marketing,,,,,Canada_Business_Directories.xlsx::British Columbia,CA: email
None,Access,Community Capital Fund,info@accesscommunitycapitalfund.com,+14169475665,,Finance,,,,,Canada_Business_Directories.xlsx::Ontario,CA: email
None,Access,Credit Union,info@accesscu.ca,+12043275822,,Finance,,,,,Canada_Business_Directories.xlsx::Manitoba,CA: email
None,Airdrie,Chamber of Commerce,info@airdriechamber.ab.ca,+14039483380,,Chamber,,,,,Canada_Business_Directories.xlsx::Alberta,CA: email
None,Airdrie,Real Estate,info@airdriehomes.com,+14039482222,,Real Estate,,,,,Canada_Business_Directories.xlsx::Alberta,CA: email
None,Alberta,Small Business Network,info@albertasbn.com,+14032288888,,Small Business,,,,,Canada_Business_Directories.xlsx::Alberta,CA: email
None,Albert,County Chamber of Commerce,info@albertcountychamber.com,+15064321000,,Chamber,,,,,Canada_Business_Directories.xlsx::New Brunswick,CA: email
None,Alberton,Chamber of Commerce,info@albertonchamber.com,+19028532345,,Chamber,,,,,Canada_Business_Directories.xlsx::Prince Edward Island,CA: email
None,Amherst,Area Chamber of Commerce,info@amherstchamber.com,+19026677200,,Chamber,,,,,Canada_Business_Directories.xlsx::Nova Scotia,CA: email
None,Antigonish,Chamber of Commerce,info@antigonishchamberofcommerce.ca,+19028631560,,Chamber,,,,,Canada_Business_Directories.xlsx::Nova Scotia,CA: email
None,Annapolis,Valley Chamber of Commerce,info@avchamber.ca,+19026814467,,Chamber,,,,,Canada_Business_Directories.xlsx::Nova Scotia,CA: email
None,Banff,& Lake Louise Chamber of Commerce,info@banfflakelouise.com,+14037623777,,Chamber,,,,,Canada_Business_Directories.xlsx::Alberta,CA: email
